text,Author_num
"['theatre!”', 'She', 'gave', 'a', 'little', 'laugh.', '“I', 'couldn’t', 'wait', 'for', 'the\ntheatre.', 'I', 'had', 'to', 'take', 'the', 'first', 'thing', 'that', 'offered;', 'I', 'took', 'this.”\n\nHe', 'pushed', 'on']",2
"['all', 'that', 'had', 'befallen', 'her', 'should', 'have\nbeen', 'compressed', 'within', 'the', 'space', 'of', 'three', 'days!\n\n“Thank', 'you,”', 'he', 'said', 'as', 'she', 'came', 'in.\n\nShe', 'answered:', '“It’s', 'better,', 'I']",2
"['During', 'the', 'first', 'few', 'days,', 'while\nthe', 'skies', 'were', 'clear,', 'he', 'had', 'not', 'noticed', 'it,', 'or', 'had', 'felt', 'for', 'it', 'only', 'the\ncontemptuous', 'indifference', 'of', 'the', 'traveller']",2
"['fever', 'and', 'die', 'like', 'sheep.', 'It', 'seems', 'to', 'exist,', 'in', 'a\nmild', 'form,', 'in', 'through,', 'healthy', 'cattle,', 'but', 'once', 'imparted', 'to', 'native', 'or\nnorthern', 'wintered', 'stock,', 'it']",1
"['we', 'must', 'give', 'our', 'husbands', 'and', 'wives', 'to', 'the', 'Lord,”\n', 'said', 'Tant', 'Sannie.\n\n“Very,”', 'said', 'the', 'young', 'man;', '“but', 'it’s', 'the', 'Lord’s', 'will.”\n\n“Yes,”', 'said', 'Tant', 'Sannie,']",0
"['made', 'sacrifice,', 'he\nsaying', '“Damn', 'the', 'expense,”', 'and', 'she', 'rebuking', 'him', 'gently', 'with', 'reproachful\nbut', 'humid', 'and', 'happy', 'eyes.\n\nThey', 'shelved', 'the', ""pork-packer's"", 'son', 'and', 'the', ""banker's"", 'son,']",3
"['sheep,”', 'said', 'the', 'girl', 'slowly;', '“I', 'want', 'things', 'of', 'my\nown.', 'When', 'I', 'am', 'grown', 'up,”', 'she', 'added,', 'the', 'flush', 'on', 'her', 'delicate', 'features\ndeepening', 'at', 'every']",0
"['little', 'credit\nto', 'yourself', 'by', 'honoring', 'his', 'visits.', 'Oh,', 'wretchedness!', 'can', 'it', 'be', 'that\nmy', 'hopes', 'of', 'happiness', 'are', 'forever', 'blasted!', 'Will', 'you', 'not', 'listen', 'to', ""a\nfather's""]",3
"['wicked\nlittle', 'eye,', 'ready', 'to', 'flap', 'away', 'any', 'adventurous', 'fly', 'that', 'might', 'settle', 'on\nhis', 'nose.', 'Around', 'him', 'in', 'the', 'morning', 'sunlight', 'fed', 'the', 'sheep;', 'behind', 'him\nlay']",0
"['creature,', 'this', 'quaint', 'and', 'curious', 'blatherskite,\nwithout', 'admiring', 'McClintock,', 'or,', 'at', 'any', 'rate,', 'loving', 'him', 'and', 'feeling\ngrateful', 'to', 'him;', 'for', 'McClintock', 'made', 'him,', 'he', 'gave', 'him']",3
"['couple', 'of', 'suits', 'proper', 'for', 'public', 'occasions.', 'They', 'are\nuncomfortable,', 'it', 'is', 'true,', 'but', 'stylish,', 'and', 'that', 'is', 'the', 'main', 'point', 'about\nclothes....', 'I', 'find', 'she', 'is']",3
"['the', 'women', 'have', 'the', 'liberty', 'you', 'ask', 'for,', 'they', 'will', 'be\nfound', 'in', 'positions', 'for', 'which', 'they', 'are', 'not', 'fitted!’', 'If', 'two', 'men', 'climb\none', 'ladder,', 'did']",0
"['word,', '“there', 'will', 'be', 'nothing', 'that', 'I', 'do', 'not', 'know.', 'I\nshall', 'be', 'rich,', 'very', 'rich;', 'and', 'I', 'shall', 'wear', 'not', 'only', 'for', 'best,', 'but', 'every\nday,']",0
"['himself.\n\nYes!', 'It', 'was', 'worth', 'a', 'good', 'deal', 'to', 'watch', 'that', 'fight', 'between', 'her', 'instinct\nand', 'her', 'intelligence,', 'and', 'know', 'one’s', 'self', 'the', 'object', 'of', 'the', 'struggle...\n\nMingled']",2
"['at', 'last.', 'Nothing', 'lasts', 'forever,', 'not', 'even', 'the\nnight.', 'How', 'was', 'it', 'he', 'had', 'never', 'thought', 'of', 'that', 'before?', 'For', 'in', 'all', 'that\nlong', 'dark', 'night', 'he']",0
"['hope', 'is', 'dead,', 'when', 'the', 'old\ndesire', 'is', 'crushed,', 'then', 'the', 'Divine', 'compensation', 'of', 'Nature', 'is', 'made\nmanifest.', 'She', 'shows', 'herself', 'to', 'you.', 'So', 'near', 'she', 'draws']",0
"['much', 'without', 'betraying\nmore?', 'It', 'was', 'not', 'Anna’s', 'questions,', 'or', 'his', 'answers', 'to', 'them,', 'that', 'he\nfeared,', 'but', 'what', 'might', 'cry', 'aloud', 'in', 'the', 'intervals', 'between', 'them.']",2
"['the', 'huts.', 'He', 'kissed', 'her', 'again,\neyes', 'and', 'mouth', 'and', 'hands,', 'and', 'left', 'her.\n\nTant', 'Sannie', 'was', 'well', 'satisfied', 'when', 'told', 'of', 'the', 'betrothment.', 'She', 'herself\ncontemplated', 'marriage']",0
"['manner.', 'In', 'their\nold', 'home', 'in', 'Ohio,', 'threshing', 'flails', 'were', 'sometimes', 'used,', 'and', 'within', 'an\nhour', 'after', 'daybreak', 'Joel', 'Wells', 'had', 'fashioned', 'two', 'and', 'was', 'breaking', 'a\ntrail']",1
"['it', 'was\nthirty', 'feet!""\n\nIn', 'its', 'severity,', 'the', 'winter', 'of', '1885-86', 'stands', 'alone', 'in', 'range', 'cattle\nhistory.', 'It', 'came', 'rather', 'early,', 'but', 'proved', 'to', 'be', 'the', 'pivotal', 'trial']",1
"['bred', 'of', 'such', 'conditions\nmight', 'have', 'helped', 'her', 'to', 'find', 'a', 'way', 'out', 'of', 'them.', 'No,', 'her', '“reason”,\nwhatever', 'it', 'was,', 'could,', 'in', 'this', 'case,', 'be', 'nothing']",2
"['baggage,', 'it', 'was', 'too', 'much,', 'and', 'they', 'threw', 'him\noverboard.', 'They', 'watched', 'long', 'and', 'wonderingly', 'for', 'him', 'to', 'come', 'up,', 'but', 'not\neven', 'a', 'bubble', 'rose', 'on']",3
"['nothing', 'develops', 'a', 'man', 'like\nsettling', 'up', 'a', 'new', 'country.', 'It', 'brings', 'out', 'every', 'latent', 'quality.', 'In', 'the\nWest', 'you', 'can', 'almost', 'tell', 'a', ""man's"", 'native', 'heath']",1
"['carry', 'on', 'baskets\nfull', 'of', 'earth,', 'as', 'though', 'the', 'devil', 'drove', 'us.', 'The', 'Kaffer', 'servants', 'have', 'a\nstory', 'that', 'at', 'night', 'a', 'witch', 'and', 'two', 'white', 'oxen']",0
"['of', 'you', 'at', 'all!”', 'But', 'he', 'could', 'only', 'uselessly', 'repeat:', '“I’ll', 'do\nanything', 'I', 'can', 'to', 'help', 'you.”\n\nShe', 'sat', 'silent,', 'drumming', 'the', 'table', 'with', 'her', 'hand.']",2
"['pumpkin,', 'and', 'all', 'to', 'the', 'mud.', 'They', 'suggested', 'the\nthought', 'of', 'nothing', 'that', 'should', 'be', 'added,', 'of', 'nothing', 'that', 'should', 'be\ntaken', 'away.', 'And,', 'he', 'wondered', 'on']",0
"['boys', 'had', 'a', 'hundred', 'cows,', 'with', 'this', 'water', 'and', 'range,\nin', 'a', 'few', 'years', 'they', 'would', 'be', 'independent', 'men.', 'No', 'wonder', 'that', 'oldest', 'boy\nis', 'cautious.', 'Just']",1
"['her', 'hole', 'and', 'sat\non', 'her', 'hind', 'legs', 'watching.', 'He', 'did', 'not', 'like', 'that', 'even', 'she', 'should', 'see,', 'and\nwhen', 'he', 'rose', 'she', 'dived', 'away', 'into', 'her']",0
"['he', 'said,', '“when', 'it', 'is', 'blue,', 'and', 'yet', 'it', 'is\nbeautiful.', 'I', 'have', 'thought', 'of', 'that', 'often;', 'but', 'it', 'is', 'not', 'monotony,', 'and\nit', 'is', 'not', 'variety']",0
"['Viner’s', 'breach', 'with', 'Mrs.', 'Murrett', 'had', 'been', 'too', 'sudden', 'to\npermit', 'her', 'letter', 'and', 'telegram', 'to', 'overtake', 'them.', 'Both', 'communications,\nno', 'doubt,', 'still', 'reposed', 'in', 'a', 'pigeon-hole']",2
"['beef', 'and', 'a', 'speckled', 'heifer.', ""He's"", 'one', 'of', ""Jess\nPressnell's"", 'bosses.""\n\n""That\'s', 'the', 'word', ""I'm"", 'waiting', 'for,""', 'laughed', 'Forrest.', '""Corral', 'the', 'horses\nand', 'fix', 'up', 'some', 'kind', 'of']",1
"['the', 'rain,', 'and', 'when', 'you\ngot', 'out', 'of', 'the', 'motor', 'I', 'strolled', 'back', 'down', 'the', 'avenue', 'to', 'meet', 'her.', 'But\nshe’d', 'disappeared--she', 'must', 'have', 'taken', 'a', 'short']",2
"['so', 'glad----”\n\nFor', 'half', 'a', 'second', 'Darrow', 'read', 'in', 'his', 'hospitable', 'eye', 'the', 'termination', '“if\nyou’d', 'bring', 'the', 'lady', 'too”;', 'then', 'it', 'deflected', 'into:', '“We’d', 'all', 'be']",2
"['her.\n\n“Keep', 'it', 'close', 'around', 'your', 'face,', 'Lyndall;', 'it', 'is', 'very', 'damp', 'outside.', 'Shall\nI', 'walk', 'with', 'you', 'to', 'the', 'house?”\n\n“No.', 'Lie', 'down', 'and', 'rest;', 'I', 'will']",0
"['lock', 'himself', 'into', 'his', 'room', 'with', 'his', 'books', 'and', 'a', 'bottle\nof', 'brandy,', 'and', 'taste', 'joys', 'mental', 'and', 'physical.', 'The', 'world', 'said', 'of\nhim--the', 'all-knowing,', 'omnipotent', 'world,']",0
"['The', 'plain', 'was', 'a\nweary', 'flat', 'of', 'loose', 'red', 'sand,', 'sparsely', 'covered', 'by', 'dry', 'karoo', 'bushes,\nthat', 'cracked', 'beneath', 'the', 'tread', 'like', 'tinder,', 'and', 'showed', 'the', 'red']",0
"['long-limbed', 'sprawl', 'on', 'a', 'sofa\nstrewn', 'with', 'tumbled', 'cushions.', 'This', 'sofa,', 'and', 'a', 'grand', 'piano', 'bearing', 'a\nbasket', 'of', 'faded', 'roses,', 'a', 'biscuit-tin', 'and', 'a', 'devastated', 'breakfast']",2
"['for', 'us', 'all,', 'wouldn’t', 'you\nperhaps', 'just', 'take', 'ME?', 'After', 'all,', 'the', 'Farlows', 'may', 'have', 'seen', 'it!”\n\nHe', 'had', 'not,', 'of', 'course,', 'thought', 'her', 'horrid,', 'but', 'only']",2
"['no', 'faith\nin', 'her', 'own', 'arts:', 'she', 'was', 'too', 'sure', 'of', 'having', 'none!', 'And', 'if', 'some', 'beneficent\nenchanter', 'had', 'bestowed', 'them', 'on', 'her,', 'she', 'knew', 'now', 'that']",2
"['to\nhave', 'you', 'mix', 'me', 'up', 'in', 'it--”', 'but', 'her', 'secret', 'fear', 'held', 'her', 'fast.\n\nSophy', 'Viner', 'was', 'the', 'first', 'to', 'speak.\n\n“I', 'should', 'like', 'to', 'go', 'now,”']",2
"['of', 'the\nhillside', 'admitted', 'of', 'veering', 'the', 'herd', 'on', 'its', 'course,', 'until', 'the', 'valley\nwas', 'reached.', 'No', 'knowledge', 'of', 'their', 'location', 'was', 'possible,', 'and', 'all', 'the\nbrothers', 'could']",1
"['have', 'to', 'send', 'Joel', 'back.""\n\n""It\'s', 'my', 'turn,""', 'said', 'Dell.', '""I', 'know', 'how', 'to', 'build', 'a', 'smudge', 'fire;', 'build', 'it\nin', 'a', 'circle,', 'out', 'of', 'cattle', 'chips,']",1
"['frantic\nspirit', 'of', 'revenge.', 'There', 'is,', 'of', 'course,', 'no', 'truth', 'in', 'this.', 'He', 'gives', 'at\nfull', 'length', 'a', 'theatrical', 'program', 'seventeen', 'or', 'eighteen', 'hundred', 'years\nold,', 'which', 'he']",3
"['long-range', 'pistol', 'and', 'the', 'covey\nwary,', 'the', 'two', 'exchanged', 'belts.', 'The', 'visitor', 'followed', 'the', 'flock,', 'stealing\nwithin', 'range', 'a', 'number', 'of', 'times,', 'and', 'emptying', 'the', 'six-shooter', 'at']",1
"['reasons\nfor', 'wishing', 'to', 'be', 'in', 'France,', 'had', 'immediately', 'proposed', 'his', 'going', 'back,\nand', 'awaiting', 'at', 'Givre', 'the', 'summons', 'to', 'relieve', 'his', 'colleague;', 'and', 'he', 'had\njumped', 'into']",2
"['get', 'up', 'in', 'great', 'fear', 'and', 'run', 'home', 'as', 'hard', 'as', 'we', 'can.', 'We\ncan’t', 'tell', 'any', 'one', 'what', 'frightened', 'us.', 'We', 'never', 'quite', 'lose', 'that']",0
"['now,', 'and', 'how', 'do', 'they', 'run?""\n\n""They\'re', 'a', 'hit-and-miss', 'lot,', 'like', 'strays', 'always', 'are.', 'Run', 'from', 'a', 'good', 'cow\ndown', 'to', 'yearlings.', 'There', 'ought', 'to', 'be', 'about']",1
"['in', 'the', 'destruction', 'of', 'some\nworthy', 'and', 'respectable', 'citizens.', 'Mr.', 'Valeer', 'ventured', 'in', 'the', 'streets,\nthough', 'not', 'without', 'being', 'well', 'armed.', 'Some', 'of', 'his', 'friends', 'congratulated\nhim', 'on']",3
"['obscure\ndoubt', 'sent', 'a', 'tremor', 'of', 'alarm', 'through', 'Anna.', 'For', 'a', 'moment', 'she', 'felt', 'like\nexclaiming:', '“All', 'this', 'is', 'really', 'no', 'business', 'of', 'mine,', 'and', 'I', 'refuse']",2
"['intellect\nwas', 'unimpaired,', 'and', 'his', 'memory', 'tenacious,', 'up', 'to', 'within', 'a', 'few', 'minutes', 'of\nhis', 'decease.', 'He', 'was', 'present', 'at', 'the', 'second', 'installation', 'of', 'Washington', 'as\nPresident,', 'and']",3
"['was', 'found', 'lying,', 'ragged', 'and', 'drunk,', 'in', 'the\ngutter', 'one', 'morning.', 'A', 'member', 'of', 'the', ""Ladies'"", 'Temperance', 'Refuge', 'fished', 'him\nout,', 'took', 'him', 'in', 'hand,', 'got', 'up']",3
"['with', 'a', 'stranger.\n\nWell,', 'then,', 'what', 'is', 'rank,', 'and', 'what', 'is', 'conspicuousness?', 'At', 'once', 'we\nthink', 'of', 'kings', 'and', 'aristocracies,', 'and', 'of', 'world-wide', 'celebrities', 'in\nsoldierships,', 'the', 'arts,']",3
"['this', 'honorable', 'station.”\n', 'The', 'instructor,', 'who', 'had', 'met', 'with', 'many', 'disappointments,', 'knew', 'how', 'to\nfeel', 'for', 'a', 'stranger', 'who', 'had', 'been', 'thus', 'turned', 'upon', 'the', 'charities']",3
"['were', 'our', 'pioneers,', 'our', 'empire', 'builders;', 'for', 'when', 'a', 'cowman\npushed', 'into', 'some', 'primal', 'valley', 'and', 'possessed', 'it', 'with', 'his', 'herd,', 'his', 'ranch\nbecame', 'an', 'outpost', 'on']",1
"['those', 'titles,\ntrusting', 'at', 'the', 'same', 'time', 'that', 'the', 'ministers', 'of', 'grace', 'will', 'carry', 'me\ntriumphantly', 'through', 'all', 'my', 'laudable', 'undertakings,', 'and', 'if,”', 'continued\nthe', 'Major,', '“you,', 'sir,']",3
"['destiny', 'in', 'thy', 'countenance--I', 'learn\nthy', 'inclinations', 'from', 'the', 'flame', 'that', 'has', 'already', 'kindled', 'in', 'my', 'soul', 'a\nstrange', 'sensation.', 'It', 'will', 'seek', 'thee,', 'my', 'dear', '_Elfonzo_,']",3
"['day', 'or', 'two\nlonger', 'in', 'Paris.\n\nAnna', 'left', 'alone', 'by', 'the', 'first', 'train', 'the', 'next', 'morning.', 'Darrow', 'was', 'to\nfollow', 'in', 'the', 'afternoon.', 'When', 'Owen', 'had', 'left', 'them']",2
"['first.""\n\n""Dismount', 'and', 'rest', 'your', 'saddle,""', 'said', 'Forrest.', '""Come', 'in', 'and', ""let's"", 'make', 'a\nlittle', 'medicine.', 'If', 'this', 'herd', 'has', 'one,', ""here's"", 'where', 'we', 'get', 'a', 'cow.']",1
"['lay\nthe', 'fair', 'young', 'form,', 'beautiful,', 'and', 'in', 'the', 'sweet', 'face', 'a', 'great', 'peace.', 'Two\nmourners', 'sat', 'by', 'it,', 'grieving', 'and', 'worshipping--Hannah', 'and', 'the', 'black', 'woman\nTilly.', 'Hester']",3
"['but', 'she\ncontrived', 'to', 'make', 'him', 'understand', 'that', 'what', 'was', 'so', 'inevitably', 'coming', 'was\nnot', 'to', 'come', 'too', 'soon.', 'It', 'was', 'not', 'that', 'she', 'showed', 'any', 'hesitation']",2
"['for', 'a', 'smoke', 'and', 'a\nchat,', 'and', 'there', 'we', 'sat', 'just', 'as', 'sociable,', 'and', 'talking', 'away', 'and', 'laughing\nand', 'chatting,', 'just', 'the', 'same', 'as', 'if', 'we', 'had']",3
"['will\ndie.’', 'Fools!”', 'she', 'said,', 'curling', 'her', 'pretty', 'lip.', '“A', 'Hottentot', 'sits', 'at', 'the\nroadside', 'and', 'feeds', 'on', 'a', 'rotten', 'bone', 'he', 'has', 'found', 'there,', 'and', 'takes']",0
"['the', 'devil,”', 'she', 'said;', '“I', 'wish', 'I', 'did.\nIf', 'it', 'would', 'be', 'of', 'any', 'use', 'I', 'would', 'pray', 'three', 'hours', 'night', 'and', 'morning', 'on\nmy', 'bare', 'knees,']",0
"['Bonaparte', 'rubbed', 'his', 'hands', 'and', 'looked\npleasantly', 'across', 'his', 'nose;', 'and', 'then', 'the', 'three', 'laughed', 'together', 'grimly.\n\nAnd', 'Waldo', 'in', 'his', 'cabin', 'crouched', 'in', 'the', 'dark', 'in']",0
"[""She's"", 'coming', 'to', 'pay', 'me', 'a', 'surprise', 'visit', 'this\nevening--I', 'know', ""who'll"", 'get', 'the', 'surprise.', '', 'Mrs.', ""Plimmer's"", 'coming', 'too.\'\n\n""I', 'gave', ""'im"", 'one', 'of', 'my', ""'arf-pints""]",4
"['the', 'child', 'felt\nwhen', 'the', 'random', 'dog', 'allowed', 'her', 'to', 'pat', 'his', 'head', 'and', 'ostracized', 'the\nothers;', 'and', 'as', 'the', 'princess', 'felt', 'when', 'the', 'wasps', 'spared', 'her']",3
"['it', 'gives', 'way\nbefore', 'you;', 'it', 'is', 'not.', 'Everything', 'is', 'possible', 'if', 'one', 'is', 'resolved,”', 'she\nsaid.', 'She', 'drew', 'in', 'her', 'little', 'lips', 'together,', 'and', 'Gregory', 'obeyed']",0
"['placed', 'the', 'order,', 'making', 'a', 'deposit,', 'and\nidentification', 'was', 'necessary', 'with', 'the', 'agent.', 'On', 'the', 'very', 'first', 'trip', 'to\nGrinnell,', 'a', 'mere', 'station', 'on', 'the', 'plain,', 'a']",1
"['consider', 'that', 'a', 'sufficient', 'justification', 'for\nchancing', 'any', 'dangerous', 'thing.', 'Told', 'her', 'that.', 'The', 'word', 'justification\nmoved', 'her', 'admiration--and', 'envy,', 'too,', 'I', 'thought.', 'It', 'is', 'a', 'good']",3
"['if', 'she', ""didn't"", 'say\nso', 'too.\n\n""You', ""can't"", 'argufy', 'with', 'jealous', 'people,', 'and', 'you', ""can't"", 'shame', ""'em."", '', 'When', 'I\ntold', 'my', 'missis', 'once', 'that', 'I', 'should', 'never']",4
"['had', 'but', 'little', 'in', 'his', 'soul', 'to', 'attract', 'the', 'attention\nor', 'even', 'win', 'the', 'affections', 'of', 'her', 'whose', 'graceful', 'manners', 'had', 'almost', 'made\nhim', 'a', 'slave', 'to']",3
"['a', 'man', 'has', 'suffered,', 'I', 'speak.’\n\n“And', 'the', 'hunter', 'cried:\n\n“‘Oh,', 'you', 'who', 'have', 'lived', 'here', 'so', 'long,', 'tell', 'me,', 'what', 'is', 'that', 'great', 'wild\nbird', 'I', 'have']",0
"['its', 'unmaterialized', 'future;', 'what', 'we\nhave', 'lost', 'was', 'only', 'the', 'incremented', 'harvest', 'from', 'that', 'future', 'by', 'your\nincomparable', 'financial', 'judgment', 'and', 'sagacity.', 'Cheer', 'up,', 'banish', 'these\ngriefs;', 'we']",3
"['the', 'worst', 'things,', 'and', 'then\nso', 'frankly', 'lapsed', 'into', 'indifference,', 'that', 'he', 'had', 'no', 'wish', 'to', 'repeat\nthe', 'experiment.', 'So', 'they', 'went', 'out,', 'aimlessly,', 'and', 'took', 'a']",2
"['the', 'face', 'of', 'a', 'clock', 'in', 'a', 'tall', 'building', 'beyond', 'the\nrailway', 'roofs.', 'He', 'pulled', 'out', 'his', 'watch,', 'compared', 'the', 'two', 'time-pieces,\nand', 'started', 'the', 'hands', 'of']",2
"['the', 'porter’s', 'desk', 'a', 'brief', '“Pas', 'de', 'lettres”', 'fell', 'destructively', 'on', 'the\nfabric', 'of', 'these', 'hopes.', 'Mrs.', 'Leath', 'had', 'not', 'written--she', 'had', 'not', 'taken', 'the\ntrouble', 'to']",2
"['looked', 'back', 'at', 'their', 'few', 'days', 'together', 'he', 'saw', 'that', 'their\nintercourse', 'had', 'been', 'marked,', 'on', 'her', 'part,', 'by', 'the', 'same', 'hesitations', 'and\nreserves', 'which', 'had', 'chilled']",2
"['lain', 'close', 'under', 'the', 'surface', 'of\nhis', 'security.\n\n“She’s', 'told', 'me', 'nothing', 'except', 'that', 'she', 'wishes', 'to', 'be', 'with', 'her', 'friends.\nIt’s', 'quite', 'natural', 'that', 'she', 'should', 'want']",2
"['few', 'months,\nshe', 'acted', 'as', 'a', 'buffer', 'between', 'three', 'autocratic', 'infants', 'and', 'their\nbodyguard', 'of', 'nurses', 'and', 'teachers.', 'The', 'too-pressing', 'attentions', 'of', 'their\nfather’s', 'valet', 'had', 'caused', 'her']",2
"['he', 'put', 'it', 'where', 'the', 'children\nwould', 'find', 'it', 'the', 'next', 'morning,', 'and', 'proceeded', 'to', 'prepare', 'his', 'bundle.', 'He\nnever', 'thought', 'of', 'entering', 'a', 'protest', 'against', 'the']",0
"['to', 'overtake', 'them', 'the', 'next\nmorning,', 'and', 'man', 'and', 'boy', 'drifted', 'the', 'nucleus', 'of', 'a', 'future', 'ranch', 'toward\nthe', 'homestead.\n\n""Barring', 'that', 'white', 'cow', 'and', 'the', 'red', 'one']",1
"['welcome\ntask.', 'It', 'augmented', 'the', 'forage', 'supply,', 'assuring', 'sustenance', 'to', 'the', 'saddle\nhorses,', 'an', 'important', 'feature', 'in', 'withstanding', 'the', 'coming', 'winter', 'siege.', 'An\nideal', 'fall', 'favored', 'the', 'ranch,']",1
"['fearful\nhuman', 'heart', 'scarce', 'dares', 'acknowledge.', 'She', 'was', 'not', 'used', 'to', 'strong', 'or\nfull', 'emotions;', 'but', 'she', 'had', 'always', 'known', 'that', 'she', 'should', 'not', 'be', 'afraid', 'of\nthem.']",2
"['seen', 'once', 'in', 'a', 'lifetime,""', 'said', 'Sargent', 'in', 'conclusion.', '""I\'ve', 'been\nfortunate,', ""I've"", 'seen', 'it', 'twice;', 'once', 'on', 'the', 'face', 'of', 'a', 'Texas', 'sheriff,', 'and\nagain,', 'when']",1
"['till', 'the', 'deer,', 'by', 'some\nmagic', 'dream,', 'had', 'been', 'drawn', 'to', 'the', 'muzzle', 'of', 'the', 'gun', 'before', 'I', 'made', 'an\nattempt', 'to', 'fire', 'at', 'the', 'game', 'that']",3
"['to', 'you', 'about--the', 'future.”\n\n“Of', 'course!', 'We’ve', 'all', 'so', 'many', 'plans', 'to', 'make--and', 'to', 'fit', 'into', 'each\nother’s.', 'Please', 'let’s', 'begin', 'with', 'yours.”\n\nThe', 'girl', 'paused', 'a', 'moment,']",2
"['was', 'a\nPresbyterian', 'like', 'me,', 'and', 'belonged', 'to', 'the', 'Scotch', 'minister.\n\nThe', 'servants', 'in', 'our', 'house', 'were', 'all', 'kind', 'to', 'me', 'and', 'were', 'fond', 'of', 'me,', 'and\nso,']",3
"['can', 'both', 'sleep', 'in', 'this', 'bed;', 'there’s', 'plenty', 'of', 'room.', 'Do', 'stay,', 'my\nboy,', 'please.”\n\nBut', 'Waldo', 'stepped', 'out.\n\n“It', 'was', 'such', 'a', 'little', 'whip,', 'Waldo,”', 'said', 'Bonaparte,']",0
